목록키,목록유형,목록명,파일데이터명,분류체계,제공기관코드,제공기관,관리 부서명,관리부서 전화번호,보유근거,수집방법,업데이트 주기,차기 등록 예정일,매체유형,전체행,확장자(데이터포맷),키워드,다운로드_활용신청건수,등록일,수정일,데이터 한계,제공형태,설명,기타 유의사항,공간범위,시간범위,비용부과유무,비용부과기준 및 단위,이용허락범위,API 유형,신청가능 트래픽,심의 유형,조회수,목록 URL,국가중점여부,표준데이터여부
15011313,FILE,경기도_응급의료기관 현황,경기도_응급의료기관 현황_20250917,보건의료 - 보건의료,6410000,경기도,AI미래행정과,`03180083978,-,-,연간,2026-08-31,텍스트,72,csv,"응급실,병원,의료,응급시설,의료접근성,보건",1215,2019-09-20,2025-09-22,-,기관자체에서 다운로드(제공데이터URL기재),"이 데이터는 경기도 내 응급의료기관의 현황을 시군 단위로 정리한 자료로, 각 병원의 명칭, 업무 구분(지역기관 또는 지역센터), 대표전화번호, 도로명 및 지번 주소, 우편번호, 그리고 병원의 위도·경도 좌표 정보 등을 포함하고 있습니다. 이 데이터는 응급환자의 신속한 이송 및 응급의료 접근성을 높이기 위한 기초 자료로 활용되며, 지역 응급의료체계 구축 및 정책 수립에 기초 데이터로 쓰일 수 있습니다. 또한 위치 기반 분석을 통해 지역 간 응급의료 서비스 분포의 불균형 해소나 병원 접근성 개선 전략 수립에도 유용합니다.",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,7853,https://www.data.go.kr/data/15011313/fileData.do,N,N
15011346,FILE,전북특별자치도_인터넷 중독 대응센터 현황,전북특별자치도_인터넷 중독 대응센터 현황_20180329,과학기술 - 방송통신,6540000,전북특별자치도,디지털산업과,`0632803958,-,-,수시,-,텍스트,29,CSV,"인터넷,상담센터,대응센터,스마트폰중독,인터넷중독,예방교육,디지털디톡스,정신건강",1016,2018-03-29,2025-08-23,-,공공데이터포털에서 다운로드(원문파일등록),"본 데이터는 전북특별자치도 스마트쉼센터의 운영 실적을 보여주는 통계 자료입니다. 스마트폰 및 인터넷 과의존 문제 예방과 해소를 위해 유아, 청소년, 성인 등 대상별로 운영된 다양한 교육 및 상담 프로그램의 현황을 담고 있습니다. 각 프로그램별로 연간 목표 대비 실제 참여 횟수와 인원을 상세히 비교하여 보여줌으로써, 사업의 성과와 도달률을 객관적으로 파악할 수 있도록 합니다. 이 자료는 디지털 시민 역량 강화 및 정신 건강 증진을 위한 공공 정책의 효과성을 평가하고, 향후 사업 방향을 설정하는 데 중요한 기초 데이터로 활용될 수 있습니다.",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,3403,https://www.data.go.kr/data/15011346/fileData.do,N,N
15011446,FILE,전북특별자치도_관공서 및 공공기관 정보,전북특별자치도_관공서 및 공공기관 정보_20171031,공공행정 - 일반행정,6540000,전북특별자치도,디지털산업과,`0632803958,-,-,수시,-,텍스트,17,csv,"민원안내,행정기관,관공서,민원실,민원신청,국민신문고,시청,군청",1732,2018-12-06,2025-08-15,-,공공데이터포털에서 다운로드(원문파일등록),"전북특별자치도 내 도청, 시청, 군청 등 각종 민원을 접수하고 처리하는 주요 행정기관의 연락처 및 주소 정보 데이터입니다. 이 자료는 각 기관의 민원 담당 부서명과 직통 전화번호, 상세 주소 정보를 포함하고 있어, 도민들이 생활 속 불편이나 정책에 대한 건의사항을 전달하고자 할 때 정확한 소통 창구를 찾을 수 있도록 돕습니다. 이 데이터는 복잡한 행정 절차를 간소화하고 주민들의 목소리에 더 귀 기울이기 위한 정보이며, 투명하고 신속한 민원 처리를 통해 도민의 행정 만족도를 높이는 데 기여할 수 있는 중요한 연락처 목록입니다.",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,5216,https://www.data.go.kr/data/15011446/fileData.do,N,N
15011450,FILE,서울특별시 서초구_평생학습강좌,서울특별시 서초구_평생학습강좌_20260319,교육 - 평생·직업교육,3210000,서울특별시 서초구,스마트도시과,`0221556432,-,-,반기,2026-09-19,텍스트,30,csv,"학력보완,지식습득,평생학습,교육기관,학습정보,지역교육자원,실용역량강화,학습인프라",1121,2019-08-21,2026-03-23,-,공공데이터포털에서 다운로드(원문파일등록),"본 데이터는 서울시 서초구 내 평생교육기관의 현황을 담고 있으며, 강좌명, 강사명, 교육시작일, 교육종료일, 교육시작시간, 교육종료시간, 강좌에서 다뤄질 내용, 교육대상, 교육방법, 강좌운영요일, 교육장소, 강좌정원수, 수강료, 교육이 이뤄지는 장소, 운영기관명, 접수시작일, 접수종료일, 접수방법, 선정방법, 홈페이지 주소등  주요 정보를 포함하고 있습니다. <br/>서초구 주민들을 주 대상으로 운영되고, 취미, 교양, 실용교육을 부담 적게 시작할 수 있습니다. 특히, 국가유공자, 장애인, 기초생활수급자 등은 수강료 감면 같은 혜택을 받을수 있습니다.<br/>정보 격차(디지털/AI) 완화, 가계 운영(재무/자산관리) 역량보완, 직무전환 및 재취업준비의 기초 역량 강화에 도움을 줄 수 있습니다.<br/>이웃과 수업을 함께 들으며 자연스럽게 동네 기반의 관계망이 형성되고, 커뮤니티가 활성화 되리라 생각됩니다.<br/>지역 주민들에게 다양한 학습 기회를 제공하는 평생교육기관의 분포와 특성을 파악할 수 있으며, 행정기관의 정책 수립 및 연구기관의 통계 분석, 교육 수요자들의 기관 선택에도 유용하게 활용될 수 있습니다. 또한 이 데이터는 평생교육 기반 조성과 지역 맞춤형 교육정책 수립에 도움이 될 수 있습니다.<br/>구분사항으로는 직업능력개발훈련비지원강좌여부, 학점은행제평가(학점)인정여부, 평생학습계좌제평가인정여부 형태로 구성되어 있습니다.",공란사유:데이터미집계,-,-,무료,건 ,"공공저작물 : 출처표시, 상업적 이용금지, 변경금지 (제 4유형)",-,-,-,6201,https://www.data.go.kr/data/15011450/fileData.do,N,N
15011474,FILE,주택도시보증공사_분양보증의 대위변제 세부 현황,주택도시보증공사_분양보증의 대위변제 세부 현황_20241231,재정금융 - 재정·금융,B553511,주택도시보증공사,보증이행처,`0519555856,-,-,연간,2026-09-30,텍스트,92,csv,"분양보증,대위변제,이행방안,보증사고,보증사고연도",1946,2016-11-28,2025-09-11,-,공공데이터포털에서 다운로드(원문파일등록),"1) 내용: 정책보증인 분양보증 사고가 발생한 사업장의 연도별로 사고업체명, 위치(지역), 보증사고일(연도분류), 보증이행방안(환급이행, 분양이행, 계속사업), 대위변제액에 대한 정보 공개<br/><br/>2) 효과: 연도별(사고일자 포함), 위치(지역)별, 사업장별, 보증이행방안(환급이행, 분양이행, 계속사업)별 분양보증사고 현황 및 대위변제금액 파악 가능<br/><br/>3) 기타: 하자보수보증과 분양보증은 전자의 경우 사용검사 후, 후자의 경우 사용검사 전과 관련되어 다른 성격의 보증으로 각각 보증상품 별로 자료를 공개하는 것이 효율적",공란은 대위변제액이 없어 데이터 미집계 되었습니다.,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,6303,https://www.data.go.kr/data/15011474/fileData.do,N,N
15011481,FILE,전북특별자치도_농촌 축제 현황,전북특별자치도_농촌 축제 현황_20201022,문화관광 - 관광,6540000,전북특별자치도,디지털산업과,`0632803958,-,-,수시,-,텍스트,64,csv,"관광,축제,페스티벌,농촌문화축제,축제예산,지역축제현황",1355,2019-05-23,2025-08-05,-,공공데이터포털에서 다운로드(원문파일등록),"본 데이터는 전북특별자치도 내 각 시군에서 개최된 농촌 축제의 연도별 현황을 기록한 자료입니다. 축제명, 개최 기간, 장소와 더불어 총 예산 및 국비, 시군비, 자부담금액(백만원 단위) 정보가 포함되어 있어 축제 운영의 재정 규모와 지원 현황을 파악할 수 있습니다. 이를 통해 지역별, 연도별 축제의 개최 규모와 지원 체계 변화를 분석할 수 있으며, 지역 관광 활성화 및 농촌 경제 발전에 미치는 영향을 평가하는 기초자료로 활용됩니다. 또한, 축제 기간과 장소 정보를 기반으로 관광객 유입 예측, 축제 일정 조정, 지역 특산물 홍보 전략 수립 등 실무적 활용이 가능합니다. 지방자치단체는 이 데이터를 활용해 예산 효율성 평가, 축제별 지원 정책 개선 및 신규 축제 발굴을 위한 기초자료로 활용할 수 있으며, 연구기관 및 문화관광 기획자는 지역 축제의 발전 방향과 경제적 효과를 분석하는 데 참고할 수 있습니다. 본 데이터는 농촌 지역 문화 활성화 및 지역경제 지원 정책 수립에 필수적인 자료입니다.",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,19915,https://www.data.go.kr/data/15011481/fileData.do,N,N
15011504,FILE,충청북도_단양군_사회적기업,충청북도_단양군_사회적기업_20250911,공공행정 - 일반행정,4480000,충청북도 단양군,자치행정과,`0434202534,-,-,연간,2026-11-20,텍스트,8,csv,"기업,사회적,사회서비스,목적,사업내용,인증 지정 여부,인증 지정 번호,주소",1356,2020-04-14,2025-11-24,-,공공데이터포털에서 다운로드(원문파일등록),"충청북도 단양군의 사회적기업 현황을 정리한 데이터입니다. 기관명, 사회서비스분야, 주된목적, 사업내용, 인증(지정)여부, 부처형태, 인증(지정)일자, 인증(지정)번호, 대표자명, 전화번호, 소재지도로명주소, 소재지지번주소, 홈페이지주소, 데이터기준일자 정보를 포함하고 있으며, 학계 또는 연구기관에서는 이 자료를 활용하여 사회적기업 현황 파악, 분석 및 연구자료로 매우 유용하게 활용될 수 있습니다. 데이터기준일자는 2025년 9월 11일입니다. 담당부서는 단양군청 관광건설국 경제과이며 문의주시면 최신의 충청북도 단양군 사회적기업 현황을 열람하실 수 있게 도와드립니다.",전화번호(휴대전화번호) 개인정보 삭제  및  예비형태 항목은 해당 없는 경우 공란으로 표시됩니다.,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,3565,https://www.data.go.kr/data/15011504/fileData.do,N,N
15011519,FILE,한국보건복지인재원_이러닝 교육 연간운영 과정,한국보건복지인재원_이러닝 교육 연간운영 과정_20210819,교육 - 평생·직업교육,B554717,한국보건복지인재원,정보화전략부,`0437109098,-,-,수시,-,텍스트,1,csv,"보건복지,이러닝,사이버교육,교육계획,역량강화",1085,2015-10-22,2025-09-22,-,공공데이터포털에서 다운로드(원문파일등록),"한국보건복지인재원 이러닝 교육 연간운영 과정 데이터는 한국보건복지인재원의 이러닝 교육 연간운영 과정(2021년)의 세부 데이터입니다. 유형, 본부, 영역, 과정명 항목으로 구성되어 있습니다.<br/><br/>- 본 데이터의 세부 항목은 계획으로 실제 교육 운영 상황과 상이할 수 있습니다.<br/>- 본 데이터는 수시(1회성) 성격의 데이터로 별도 요청 또는 필요 시 변경 될 수 있습니다.<br/>- 데이터 관련문의는 한국보건복지인재원 데이터 전담 부서(정보화전략부)에 문의 해주시기 바랍니다.<br/>※ 한국보건복지인재원 대표홈페이지(https://www.kohi.or.kr/) - 기관소개 - 조직구성(조직도) 참조",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,4610,https://www.data.go.kr/data/15011519/fileData.do,N,N
15011536,FILE,강원특별자치도 홍천군_사회적기업,강원특별자치도 홍천군_사회적기업_20240122,공공행정 - 일반행정,4251000,강원특별자치도 홍천군,행정과,`0334302821,-,-,연간,2026-01-22,텍스트,5,csv,"마을기업,사회적협동조합연합회,재생산,사회서비스,고용서비스",1262,2019-11-13,2025-07-08,-,공공데이터포털에서 다운로드(원문파일등록),"강원특별자치도 홍천군의 2024년 1월 22일 기준으로 작성된 사회적기업 정보입니다. 각 구성 항목은 기관명, 사회서비스분야, 주된목적, 사업내용, 인증(지정)여부, 예비형태, 부처형태, 인증(지정)일자, 인증(지정)번호, 대표자명, 전화번호, 소재지도로명주소, 소재지지번주소, 데이터기준일자로 구성되어 있습니다. 사회서비스분야는 고용서비스로 구성되어 있으며, 주된목적은 일자리제공형, 지역사회공헌형으로 나타나 있습니다. 인증(지정)여부와 예비형태는 Y값으로 고정되어 있고, 인증(지정)일자와 데이터기준일자 항목은 YYYY-MM-DD 형식의 날짜 값입니다.",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,3339,https://www.data.go.kr/data/15011536/fileData.do,N,N
15011541,FILE,충청남도 홍성군_학교급식 정보,홍성군 학교급식 정보_20151022,공공행정 - 일반행정,4600000,충청남도 홍성군,홍보전산담당관,`0416301604,-,-,수시,-,텍스트,1,XLSX,"홍성군,학교급식,급식",1147,2015-10-22,2020-08-04,-,공공데이터포털에서 다운로드(원문파일등록),"홍성군 학교급식(식재료, 지원규모 등) 현황",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,3103,https://www.data.go.kr/data/15011541/fileData.do,N,N
15011551,FILE,영월군시설관리공단_관리시설 현황,영월군시설관리공단_관리시설 현황_20230801,공공행정 - 일반행정,B552930,영월군시설관리공단,경영지원팀,`0333756556,-,-,수시,-,텍스트,15,csv,"주요시설,관리시설,시설위치",1672,2015-11-24,2023-09-27,-,공공데이터포털에서 다운로드(원문파일등록),"영월군시설관리공단이 운영 및 관리하는 주요시설(관광지, 체육시설, 문화시설, 임대주택)에 관한 정보입니다.",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,3161,https://www.data.go.kr/data/15011551/fileData.do,N,N
